,title,link,date,content,is_fake
453,BI sediakan layanan digital penyimpanan dana,https://www.antaranews.com/berita/3366387/hoaks-bi-sediakan-layanan-digital-penyimpanan-dana,,"- Kabar yang menyebut terdapat layanan digital penyimpanan dana dan mencatut Bank Indonesia (BI), beredar di Facebook sejak awal 2023.

Masyarakat disebut dapat memanfaatkan layanan digital itu dengan mandaftar dan memasukkan sejumlah uang sebagai syarat keanggotaan.

Selanjutnya, penyedia layanan bakal akan surat garansi keamanan saldo anggota. Dana itu pun diklaim dijamin oleh Bank Indonesia.

Layanan digital itu juga menggunakan nama Bank Indonesia yang disertai dengan tanda tangan serta cap lembaga dalam unggahan itu.

Lantas, benarkah BI sediakan layanan digital penyimpanan dana?
 

Tangkapan layar narasi hoaks yang menyatakan BI sediakan layanan digital penyimpanan dana (Facebook)



Penjelasan:
Bank Indonesia telah membantah narasi yang menghubungkan bank sentral tersebut dengan layanan digita penyimpanan dana itu.

""Bank Indonesia tidak pernah membuat perjanjian dengan platform bersangkutan,"" demikian isi penjelasan BI dalam unggahan Instagram pada 18 Januari 2023.

Sebagai bank sentral, BI tidak melakukan kegiatan menyimpan uang nasabah atau masyarakat layaknya bank umum.

Pejabat BI juga tidak pernah memberikan tanda tangan ataupun cap lembaga kepada pihak penyedia platform penyimpanan dana tersebut.

Klaim: BI sediakan layanan digital penyimpanan dana
Rating: Hoaks
 



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by Bank Indonesia (@bank_indonesia)



Cek fakta: Hoaks! Bank tarik kartu ATM, semua transaksi beralih digital

Cek fakta: Hoaks! BI tawarkan investasi proyek IT kepada masyarakat

Cek fakta: Hoaks! BI kumpulkan dana untuk proyek jalan tolPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
454,Video aksi penembakan TNI ke kapal Malaysia,https://www.antaranews.com/berita/3365976/hoaks-video-aksi-penembakan-tni-ke-kapal-malaysia,,"– Pembicaraan tentang sengketa perbatasan perairan Indonesia dan negara-negara tetangga muncul manakala terdapat pelanggaran wilayah.

Sengketa wilayah perairan Indonesia dan Malaysia misalnya, terjadi sejak 1967 dan diikuti dengan sejumlah peristiwa seperti Pulau Sipadan dan Ligitan lepas dari Indonesia pada 2002 dan diikuti sengketa Blok Ambalat pada 2005.

Sebuah unggahan video di YouTube berdurasi delapan menit menampilkan kompilasi video orang di dalam kapal.

Unggahan video itu menarasikan kapal Malaysia memasuki perairan Indonesia. TNI lantas menembak kapal Malaysia tersebut.

Berikut narasi dalam unggahan tersebut:
“MENGERIKANNEKAT MASUK WILAYAH NKRI || TNI INDONESIA GERAK CEPAT LANGSUNG DOR KAPAL MALAYSIA.”

Namun, benarkah video tersebut merupakan aksi penembakan TNI ke kapal Malaysia di wilayah perairan Indonesia?

Unggahan video hoaks yang menyatakan TNI menembak kapal Malaysia. Faktanya, unggahan video tersebut tidak ada hubungannya dengan klaim tentang peristiwa penembakan oleh TNI. (YouTube)

Penjelasan:
Berdasarkan penelusuran ANTARA, unggahan video di akun YouTube itu identik dengan video yang terdapat pada akun YouTube TVOneNews berjudul ‘VIRAL!! Aksi Saling Kejar Kapal Patroli RI dan Malaysia’.

Dalam keterangannya unggahan TVOneNews disebutkan, peristiwa aksi saling kejar kapal patroli itu terjadi ketika kapal patroli milik Kementerian Kelautan dan Perikanan (KKP) Indonesia berusaha menangkap kapal pencuri ikan berbendera Malaysia di Perairan Belawan, Sumatera Utara, pada 9 April 2019.

Namun, pengejaran kapal pencuri ikan itu dihalangi oleh kapal patroli Malaysia.

Video lain pada unggahan yang mengklaim penembakan TNI ke kapal Malaysia di YouTube itu serupa dengan video Ditjen PSDKP Kementerian Perikanan dan Kelautan di YouTube berjudul ‘Jaya Nusantara! 5 Aksi Heroik KKP Tangkap Kapal Illegal Fishing!’.

Video tersebut menampilkan penangkapan kapal ikan asing berbendera Vietnam di Laut Natuna Utara pada 15 Juli 2020.

Dengan demikian, unggahan video dengan klaim aksi penembakan TNI ke kapal Malaysia di wilayah perairan Indonesia tidak berhubungan dengan isi video atau hoaks.


Klaim: Video aksi penembakan TNI ke kapal Malaysia
Rating: Hoaks

Cek fakta: Hoaks! Jokowi tolak Malaysia jadi anggota tetap G20

Cek fakta: Hoaks! TNI pasang 200 rudal di Selat Malaka serang Malaysia

Baca juga: Pasokan sembako dalam negeri di batas RI-Malaysia Kapuas Hulu amanPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
455,Buruh pabrik di Depok mengamuk dan gigit lima rekannya,https://www.antaranews.com/berita/3365895/hoaks-buruh-pabrik-di-depok-mengamuk-dan-gigit-lima-rekannya,,"– Kabar yang menyatakan penemuan virus ""zombie"" menjadi salah satu perbincangan warganet pada Januari 2023.

Salah satunya, unggahan di media sosial Instagram yang menampilkan tangkapan layar konten media lokal tentang virus ""zombie"".

Unggahan itu menarasikan terdapat seorang buruh pabrik di Kota Depok Jawa Barang yang mengamuk dan menggigit lima rekan kerjanya. Dia lantas dikarantina.

Tangkapan layar artikel tersebut menampilkan tanggal publikasi konten yaitu ]Rabu, 25 Januari 2023.

Berikut narasi dalam unggahan tersebut:
“Mengamuk dan Menggigit 5 Rekan Kerjanya, Seorang Buruh Pabrik Di Depok Terpaksa Di Karantina”

Namun, benarkah terdapat buruh pabrik di depok yang mengamuk dan menggigit kelima rekannya terkait penemuan virus ""zombie""?

Unggahan hoaks yang menyatakan buruh pabrik di Depok mengamuk dan menggigit lima rekan kerjanya. Faktanya, tangkapan layar pada unggahan tersebut merupakan rekayasa hasil suntingan dari lama media daring. (Instagram)

Penjelasan:
ANTARA tidak dapat menemukan laporan di situs media daring tentang buruh pabrik di Depok yang mengamuk dan menggigit rekan kerjanya seperti terdapat pada unggahan di Instagram itu.

Situs media CNN Indonesia, yang tampak pada tanda air dalam unggahan itu, tidak melaporkan buruh pabrik di Depok yang menggigit rekan kerjanya terkait penemuan virus ""zombie"" pada 25 Januari 2023.

Laporan CNN Indonesia yang dilengkapi foto seperti pada unggahan di Instagram itu mengenai pasien yang diduga positif corona di Semarang pada 26 Februari 2020. Laporan itu berjudul, berjudul ""Pasien Suspect Corona Semarang Meninggal, Hasil Lab Negatif"" yang diunggah 26 Februari 2020.

Dengan demikian, unggahan yang menyatakan buruh pabrik di Depok mengamuk dan menggigit lima rekan kerjanya merupakan hoaks atau kabar bohong.

Klaim: Buruh pabrik di Depok mengamuk dan gigit lima rekannya
Rating: Hoaks

Cek fakta: Hoaks! AS gunakan burung kirimkan virus cacar monyet ke Asia

Cek fakta: Hoaks! Video ""chemtrails"" di Depok, Cirebon, Sumedang, hingga Aceh

Baca juga: Virus `Zombie` Serang Lebih dari 1 Juta PonselPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
456,Rahim buatan untuk memilih karakteristik bayi,https://www.antaranews.com/berita/3365319/hoaks-rahim-buatan-untuk-memilih-karakteristik-bayi,,"- Pada akhir 2022, unggahan video yang menunjukkan teknologi buatan yang dapat mengandung bayi manusia beredar di media sosial.

Unggahan di Twitter itu diklaim sebagai temuan terbaru ilmuan tentang fasilitas rahim buatan.

Terdapat pula unggahan serupa di di Facebook yang mengklaim bahwa orang tua dapat memilih karakteristik bayi sesuai keinginan mereka.

Unggahan itu telah dilihat lebih dari 127 ribu kali, disukai empat ribu orang, dan diunggah kembali oleh dua ribu pengguna lain Twitter.

Berikut adalah narasi yang telah diterjemahkan dari unggahan berbahasa Inggris tersebut:
“Wajib Ditonton #technews Fasilitas rahim buatan pertama di dunia memungkinkan Anda memilih karakteristik bayi dari menu. #AITechnology #Ectolife #Reinventing #Evolution.
Saya mengatakannya bertahun-tahun yang lalu bahwa sains akan segera menghasilkan manusia, sekarang kita memiliki rahim buatan. Meskipun mungkin ada beberapa masalah medis, etika, dan pemerintahan seputar inovasi ini, menurut saya ini akan membantu mengatasi komplikasi sebelum, selama, dan setelah melahirkan, bagaimana menurut anda?”

Lantas, benarkah terdapat fasilitas rahim buatan untuk memilih karakteristik bayi seperti tampak pada unggahan video itu?

Tangkapan layar hoaks rahim buatan untuk memilih karakteristik bayi. (Twitter)

Penjelasan:
Berdasarkan penelusuran ANTARA, unggahan tersebut merupakan video animasi fiksi ilmiah mengacu konsep pakar bioteknologi dan komunikator sains Hashem Al-Ghaili.

Konsep video yang menampilkan teknologi rahim buatan itu disebut EctoLife.

Melalui AFPCheck, Al-Ghaili mengatakan EctoLife adalah animasi konsep, dan bukan fasilitas nyata yang sudah ada.

Saat ini, para ilmuan baru menciptakan rahim buatan yang dapat membantu bayi prematur. Tapi, keberhasilan rahim buatan itu hanya terbatas pada hewan.

Ketua Perinatologi Dasar dari University of Technology di Eindhoven, Belanda, Prof Guid Oei, merupakan salah satu tokoh penggagas proyek tersebut. Dia menyebut video itu menunjukkan perkembangan janin bayi sepenuhnya di luar dari tubuh wanita.

Namun secara ilmiah, perkembangan bayi di luar tubuh wanita tidak mungkin terjadi.

Dengan demikian, unggahan yang menyatakan fasilitas rahim buatan memungkinkan orang tua dapat memilih karakteristik bayi tergolong unggahan hoaks.


Klaim: Rahim buatan untuk memilih karakteristik bayi
Rating: Salah atau hoaks

Cek fakta: Hoaks! Air kelapa sebabkan kelainan pada bayi

Cek fakta: Hoaks! Perempuan tidak perlu hamil untuk punya anak

Baca juga: Wanita Israel lahirkan bayi kembar dari dua rahim berbedaPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
457,Video TKA China melakukan unjuk rasa,https://www.antaranews.com/berita/3363285/hoaks-video-tka-china-melakukan-unjuk-rasa,,"– Beredar sebuah unggahan video di media sosial Facebook yang menampilkan perdebatan antara polisi dan warga sipil.

Dalam unggahan tersebut, dinarasikan terdapat Tenaga Kerja Asing (TKA) asal China yang berdebat dengan polisi dalam video.

Video berdurasi satu menit 19 detik itu telah diunggah ulang lebih dari 2.000 kali dan disukai 16 ribu pengguna lain.

Berikut narasi dalam unggahan tersebut:
“Gila.. ! TKA Cina udah berani demo ! Jk demikian siapa yg harus bertanggung jawab ?”

Namun, benarkah video tersebut merupakan unggahan video TKA China yang sedang melakukan unjuk rasa?

Unggahan hoaks yang menyatakan TKA China melakukan unjuk rasa di Indonesia. Faktanya, video tersebut merupakan unjuk rasa yang dilakukan imigran Afghanistan pada Oktober 2021. (Facebook)

Penjelasan:
Potongan video tersebut serupa dengan unggahan konten milik situs Ulasan.co berjudul ‘Ratusan Pengungsi Afganistan di Tanjungpinang Kembali Gelar Aksi Unjuk Rasa ‘.

Selain itu terdapat pula potongan gambar yang menampilkan sekelompok orang berorasi seperti pada laporan KompasTV di YouTube berjudul, ‘Detik-Detik Ricuh Demo Pengungsi Afghanistan di UNHCR Jakarta’.

Aksi unjuk rasa itu berlokasi di depan kantor Komisioner Tinggi PBB untuk Pengungsi (UNHCR) Pekanbaru, Riau, oleh para imigran asal Afghanistan dan bukan oleh TKA asal China, seperti dilaporkan ANTARA.

Para imigran Afghanistan yang menggelar orasi pada Oktober 2021 itu berharap kepastian nasib mereka agar dapat dipindahkan ke negara tujuan setelah tiba di Indonesia pada 2015.

Dengan demikian, video yang dinarasikan sebagai TKA asal China melakukan unjuk rasa dan berdebat dengan polisi di Indonesia merupakan unggahan hoaks yang menyesatkan.


Klaim: Video TKA China melakukan unjuk rasa
Rating: Hoaks

Cek fakta: Misinformasi! Pemerintah cetak ribuan KTP WNA China untuk Pemilu 2024

Cek fakta: Hoaks! Jokowi nyatakan koruptor dihukum mati kalau masyarakat Tiongkok berkehendak

Baca juga: Bandara Bali tidak berlakukan skrining khusus penumpang asal TiongkokPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
458,Gibran dan Kaesang dipenjara,https://www.antaranews.com/berita/3362604/hoaks-gibran-dan-kaesang-dipenjara,,"– Kabar tentang putra ketiga Presiden Joko Widodo, Kaesang Pangarep, yang berminat ikut dalam politik praktis menjadi pembahasan publik pada pekan ketiga Januari 2023.

Sebelumnya, Wali Kota Surakarta Gibran Rakabuming Raka juga dilaporkan siap dicalonkan sebagai Gubernur DKI Jakarta pada Pilkada 2024 jika mendapatkan mandat dari PDI Perjuangan, serta terdapat dukungan.

Namun, muncul informasi di YouTube yang menarasikan Gibran dan Kaesang ditangkap dan dipenjarakan oleh Komisi Pemberantasan Korupsi (KPK) karena terlibat kasus korupsi.

Unggahan tersebut diunggah sejumlah akun YouTube dengan beberapa judul seperti ‘Jokowi sekeluarga menangis, Gibran & kaesang berakhir jeruji kpk’, ‘GIBRAN & KAESANG SAMPAIKAN MAAF PADA INDONESIA’, ‘Viral sore ini~Kpk Resmi Tetapkan 2 anak Jokowi dengan bukti 230M’ dan ‘Tepat Pagi ini Ucapan Luhut Membawa petaka pada Keluarga Jokowi’.

Namun, benarkah Gibran dan Kaesang dipenjara oleh KPK karena terlibat kasus korupsi?

Unggahan hoaks yang menyatakan Kaesang dan Gibran ditangkap dan dipenjara oleh KPK karena terlibat kasus korupsi. Faktanya, KPK membantah hal tersebut. (YouTube)

Penjelasan:
Laporan ANTARA, Komisi Pemberantasan Korupsi (KPK) menegaskan kabar tentang penangkapan Wali Kota Surakarta Gibran Rakabuming Raka dalam kasus korupsi penyertaan modal daerah adalah hoaks.

""Komisi Pemberantasan Korupsi memastikan bahwa informasi yang beredar di masyarakat terkait penangkapan pelaku korupsi pada penyertaan modal, yang menyebut keterlibatan salah satu kepala daerah, adalah tidak benar atau hoaks,"" kata Kepala Bagian Pemberitaan KPK Ali Fikri dalam keterangan yang diterima di Jakarta, Selasa.

Ali menjelaskan informasi hoaks tersebut beredar melalui media sosial YouTube dengan mengutip sebagian pernyataan pimpinan dan juru bicara KPK yang menggunakan beberapa latar visual terkait kegiatan KPK.

Potongan video tersebut kemudian dirangkai dengan informasi lain sehingga membentuk narasi bohong.

Konten tersebut juga disebarluaskan melalui aplikasi pesan instan dan diberitakan oleh beberapa portal berita daring.

Dengan demikian, kabar yang menyatakan Gibran dan Kaesang dipenjara oleh KPK karena terlibat kasus korupsi merupakan kabar bohong atau hoaks.
Klaim: Gibran dan Kaesang dipenjara
Rating: Hoaks

Cek fakta: Gibran Rakabuming lumpuh akibat virus? Cek Faktanya!

Cek fakta: Cek Fakta: Gibran akan bangun Disneyland di Solo?

Baca juga: KPK tegaskan kabar penangkapan Gibran hoaksPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
459,Tidur siang pascamelahirkan naikkan sel darah putih,https://www.antaranews.com/berita/3362388/hoaks-tidur-siang-pascamelahirkan-naikkan-sel-darah-putih,,"- Sebuah konten di TikTok menyebutkan perempuan yang baru melahirkan tidak boleh tidur siang.

Alasannya, kadar sel darah putih (leukosit) ibu baru dapat meningkat.

Kenaikan jumlah sel darah putih secara berlebihan dapat mengancam kekebalan tubuh. Jumlah leukosit yang tinggi juga bisa menjadi peringatan adanya penyakit tertentu. 

Berikut adalah narasi pada unggahan tersebut:
""Kalau habis lahiran tidak boleh tidur pagi/siang, nanti darah putih naik// Susah ternyata jadi ibu”.

Lalu, benarkah tidur siang pascamelahirkan sebabkan sel darah putih naik?
 

Tangkapan layar narasi hoaks yang menyatakaan tidur siang pascamelahirkan naikkan sel darah putih (TikTok)



Penjelasan:
Merujuk halodoc, leukosit memiliki kemampuan menghasilkan antibodi, yang berperan penting melawan serangan organisme asing, seperti bakteri, parasit, dan virus.

Baiknya, kadar leukosit berada dalam kondisi normal. Pada orang dewasa sebanyak 3.500-10.500 per mikroliter darah.

Individu yang mempunyai kebiasaan kurang tidur atau begadang, malah terancam mengalami kenaikan sel darah putih, menurut artikel Alodokter.

Ketika leukosit meningkat, respon imun tubuh bisa menurun dan masa pembekuan darah juga menjadi lebih pendek.
  
Kedua hal itu berisiko menyebabkan peradangan umum pada tubuh, serta menimbulkan gangguan pembuluh darah otak (cerebrovascular disease).

Pada ibu yang baru melahirkan, larangan tidur siang hanyalah mitos, kata Dokter Nadia Nurotul Fuadah.

Tidur siang justru baik bagi ibu pascamelahirkan agar staminanya tetap terjaga, daya tahan tubuhnya prima, mentalnya membaik, dan produksi air susu ibu (ASI) pun menjadi lebih lancar. 

Apalagi, kebanyakan bayi baru lahir banyak terjaga di malam hari, sehingga tidur siang bisa membantu mengganti waktu tidur yang minim saat malam hari.

Klaim: Tidur siang pascamelahirkan naikkan sel darah putih
Ratig: Hoaks

Cek fakta: Hoaks! Gagal ginjal muncul akibat vaksin COVID-19

Cek fakta: Misinformasi! Angkat-tempelkan kaki di tembok bermanfaat sepenuhnya bagi kesehatan

Cek fakta: Hoaks! Kulit jeruk bisa putihkan gigiPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
460,Cak Nun sebut Jokowi 'Firaun' adalah perintah Anies Baswedan,https://www.antaranews.com/berita/3360126/hoaks-cak-nun-sebut-jokowi-firaun-adalah-perintah-anies-baswedan,,"- Cendekiawan dan budayawan Emha Ainun Nadjib, atau akrab disapa Cak Nun, menjadi sorotan publik menyusul pernyataannya yang mengibaratkan Presiden Jokowi seperti Firaun viral di media sosial.

Berselang beberapa waktu selepas viral, Cak Nun membuat video klarifikasi di media sosial pada 18 Januari 2023. 

Namun sehari setelahnya, beredar unggahan foto pada Twitter yang menampilkan gambar hasil klarifikasi Cak Nun.

Unggahan tersebut mengklaim Cak Nun menyebut Jokowi sebagai Fir'aun merupakan perintah dari Anies Baswedan.

Unggahan itu telah dilihat oleh delapan orang dan diunggah kembali oleh tiga pengguna lain Twitter. 

Berikut adalah narasi pada unggahan tersebut:
""Cak Nun aja udah minta maaf Cuma buzzeRP Anies berusaha menyerang orang yang mengingatkan Cak Nun. Beginikah seharusnya?""

Lantas, benarkah Cak Nun sebut Jokowi adalah Fir'aun merupakan perintah dari Anies Baswedan?
 

Tangkapan layar hoaks Cak Nun sebut Jokowi 'Firaun' adalah perintah Anies Baswedan. (Twitter)



Penjelasan:
Berdasarkan penelusuran ANTARA, klaim pada Twitter yang menyatakan Cak Nun mengatakan menyebut Presiden Joko Widodo sebagai Fir'aun merupakan perintah Anies Baswedan adalah kabar hoaks.

Faktanya, Cak Nun tidak menyebut Anies dalam klarifikasinya di YouTube, yang dipublikasikan pada 18 Januari 2023.

Video di YouTube itu berisi klarifikasi Cak Nun yang menyadari kesalahannya dalam bertutur kata karena mengibaratkan Jokowi adalah Fir'aun dan Luhut adalah Haman.

Cak Nun mengaku sedang dalam kondisi 'keblondrok' atau terkecoh. Cak Nun juga mengaku dia kesambet dan hal itu diluar rencana sebelumnya. 

Selain itu, tidak terdapat pula informasi sahih yang menyatakan pernyataan Cak Nun tentang Jokowi adalah Firaun sebagai perintah Anies Baswedan.

Dengan demikian, unggahan yang mengklaim Cak Nun mengatakan Jokowi 'Firaun' karena diperintah Anies adalah pernyataan hoaks.

Klaim: Cak Nun sebut Jokowi 'Firaun' adalah perintah Anies Baswedan
Rating: Salah/hoaks

Cek fakta: Hoaks! NasDem batalkan pencapresan Anies karena korupsi bansos DKI

Cek fakta: Hoaks! Jokowi resmikan bendera baru Indonesia

Baca juga: Cak Nun minta Puan Maharani bawa PDI Perjuangan jadi partai pengayomPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
461,NasDem batalkan pencapresan Anies karena korupsi bansos DKI,https://www.antaranews.com/berita/3358161/hoaks-nasdem-batalkan-pencapresan-anies-karena-korupsi-bansos-dki,,"– Kabar tentang beras-beras lama bantuan sosial berupa unggahan video di media sosial menghentak masyarakat DKI Jakarta pada Januari 2023.

Beras-beras yang tampak pada unggahan video itu disebut sebagai beras bansos DKI Jakarta yang ditimbun pada era kepemimpinan Anies Baswedan.

Pemprov DKI Jakarta dan DPRD DKI Jakarta lantas melakukan penelusuran terkait unggahan tentang beras bansos yang diklaim ditimbun itu.

Selain terkait beras bansos itu, muncul pula unggahan di di YouTube yang menarasikan Anies Baswedan gagal jadi calon presiden 2024 karena tersandung korupsi bantuan sosial ketika menjabat sebagai Gubernur DKI Jakarta.

Unggahan itu menampilkan judul Partai Nasional Demokrat (Nasdem) yang telah mendeklarasikan Anies Baswedan sebagai calon presiden lantas membatalkan pencapresan Anies

Berikut narasi dalam unggahan tersebut:
“BERITA TERKINI !! BUNTUT KASUS KORUPSI BANSOS DKI, NASDEM BATALKAN PENCAPRESAN ANIES”

Namun, benarkah Partai Nasdem membatalkan pencapresan Anies Baswedan pada Pemilu 2024 seperti disebut dalam unggahan di YouTube itu?

Unggahan hoaks yang menyatakan Partai Nasdem membatalkan pencapresan Anies Baswedan pada Pemilu 2024 karena terkait isu korupsi bansos. Faktanya, unggahan video itu tidak menyebutkan pernyataan Nasdem tentang pembatalan pencapresan Anies Baswedan. (YouTube)

Penjelasan:
Penelusuran ANTARA, unggahan video berdurasi lima menit tersebut tidak menampilkan pernyataan bahwa Partai NasDem membatalkan pencapresan Anies Baswedan akibat korupsi bansos DKI Jakarta.

Unggahan video tersebut berisi video wawancara Jubir PKS, M. Kholid, terkait alasan partai itu belum setuju deklarasi ‘Koalisi Perubahan’ pada 10 November 2022.

Selanjutnya, terdapat kompilasi video yang berasal dari video pengamat politik Refly Harun berjudul ‘LIVE! GAWAT! DEMOKRAT DIISUKAN KHIANATI KOALISI ANIES! INI PENJELASANNYA!!’, dan juga narasi dari Suara.com berjudul ‘Kabar Buruk! Sudah Koar-koar, Partai NasDem Ternyata Tak Serius Usung Anies Baswedan Jadi Capres?’.

Kedua video itu berisi analisa Refly Harun tentang cara menggagalkan pencapresan Anies.

Foto yang menjadi sampul unggahan video itu serupa foto yang dimuat Detikcom berjudul ‘Datangi Pasar Kramat Jati, Anies: Pangan di Jakarta Aman H-5 Idul Fitri’.

Dengan demikian, unggahan video di YouTube itu hoaks karena konten video tidak sesuai dengan judul yang disematkan.

Klaim: NasDem batalkan pencapresan Anies karena korupsi bansos DKI
Rating: Hoaks

Cek fakta: Hoaks! Heru Budi diminta Jokowi acak-acak karya Anies

Cek fakta: Hoaks! Anies Baswedan gantikan posisi Surya Paloh di NasDem

Baca juga: Dinsos DKI telusuri beras rusak diduga bansos tak tersalurkanPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
462,NIK KTP DKI Jakarta akan dinonatifkan permanen pada 1 Juni,https://www.antaranews.com/berita/4129155/hoaks-nik-ktp-dki-jakarta-akan-dinonatifkan-permanen-pada-1-juni?utm_source=antaranews&utm_medium=desktop&utm_campaign=popular_right,,"– Sebuah unggahan di Facebook mengimbau kepada warga pemegang KTP DKI Jakarta untuk mengecek NIK nya sebelum dinonaktifkan permanen pada 1 Juni 2024.

Berikut narasi dalam unggahan tersebut:
“Bapak Ibu warga Jakarta, mohon luangkan waktu sejenak untuk mengecek NIK KTP, sebelum di-nonaktifkan permanen per 1 Juni 2024 jika terdaftar dalam penataan dan penertiban. 
Sekilas info penertiban NIK DKI Jakarta.
1. Masuk website dukcapil https://datawarga-dukcapil.jakarta.go.id/
2. Masukkan NIK dan captha sesuai gambar
3. Lihat hasil yang muncul
4. Apabila muncul *tidak terdaftar dalam penataan dan penertiban* maka NIK tidak ada masalah, tidak perlu lakukan apapun
5. Jika muncul hasil *terdaftar dalam penataan dan penertiban* maka perlu diurus ke kelurahan karena akan dinonaktifkan permanen per 1 Juni 2024.”

Namun, benarkah NIK KTP DKI Jakarta akan dinonaktifkan permanen pada 1 Juni?

 

Unggahan yang menarasikan NIK KTP DKI Jakarta akan dinonatifkan permanen pada 1 Juni. Faktanya, dukcapil DKI Jakarta menyatakan klaim tersebut hoaks. (Facebook)

Penjelasan:

Dilansir dari Instagram resmi duckapil Jakarta, klaim NIK akan dinonaktifkan permanen per tanggal 1 Juni 2024 jika terdaftar dalam penataan dan peneriban dokumen kependudukan sesuai domisili adalah hoaks.

Dinas Dukcapil Provinsi DKI Jakarta menginformasikan bahwa : 
1. NIK yang masuk pada Data Warga masih aktif (baru usulan untuk dinonaktifkan) 
2. Sampai dengan saat ini Disdukcapil DKI baru mengusulkan penonaktifan NIK ke Kemendagri untuk kategori 'Yang sdh meninggal' dan 'RT/RW sudah tidak ada'
3. Bahwa penonaktifan NIK akan dilakukan secara bertahap dan bukan dilakukan serentak. 
4. Bagi warga yg masuk ke usulan penonaktifan namun sudah mengurus perpindahan atau sudah melapor ke Kelurahan dengan hasil verifikasi lapangan yang menguatkan, tidak perlu khawatir karena meskipun NIK nya masih terdaftar di Data Warga, tidak akan diajukan penonaktifan. 
5. Penonaktifan tidak dilakukan permanen karena terdapat mekanisme pengaktifan kembali.

Dilansir dari ANTARA, Dinas Kependudukan dan Pencatatan Sipil (Dukcapil) DKI Jakarta mengungkapkan bahwa sebanyak 238.410 warga telah melakukan pemindahan administrasi kependudukan sesuai domisilinya saat ini.

Pemindahan administrasi kependudukan sesuai domisili ini menyusul adanya program penataan dan penertiban administrasi penduduk (adminduk) yang dapat berujung penonaktifan 

Nomor Induk Kependudukan (NIK) warga yang tidak sesuai domisili seperti tertera di KTP.

Budi menuturkan program penataan administrasi kependudukan masih menjadi prioritas Dinas Dukcapil demi ketertiban administrasi penduduk, mengurangi potensi kerugian daerah serta potensi penyalahgunaan dokumen kependudukan.
Klaim: NIK KTP DKI Jakarta akan dinonatifkan permanen pada 1 Juni
Rating: Hoaks

Baca juga: Bawaslu Jaksel pastikan video viral di Pejaten Timur hoaks

Cek fakta: Hoaks! Anies Baswedan larang ucapkan selamat natal saat jadi Gubernur DKI Jakarta

Cek fakta: Hoaks! Berita Pemprov DKI habiskan Rp90,45 miliar untuk bayar buzzerPewarta: Tim JACXEditor: Indriani								Copyright © ANTARA 2024",1
463,Apple telah meluncurkan iPhone 16 Pro Max,https://www.antaranews.com/berita/3357849/hoaks-apple-telah-meluncurkan-iphone-16-pro-max,,"– Pada September 2022  Apple telah merilis ponsel iPhone seri 14. Kemudian pada Januari 2023, muncul sejumlah video di media sosial TikTok yang menyatakan terdapat seri terbaru iPhone yakni iPhone 16 Pro Max.

Ponsel berwarna biru dengan lima kamera pada sisi belakangnya itu muncul, salah satunya pada unggahan video di TikTok.

Video di TikTok itu menunjukan kotak bungkus iPhone 16 Pro Max. Sang perekam video lantas berfoto dengan klaim menggunakan iPhone yang dinarasikan baru rilis itu.

Berikut narasi dalam unggahan tersebut:
“Foto dusnya dulu takut disangka bohong.
Kesampean juga punya iPhone 16 Pro Max”

Namun, benarkah iPhone 16 Pro Max telah rilis pada Januari 2023?

Unggahan hoaks yang menyatakan ponsel iPhone 16 Pro Max yang dilengkapi lima kamera telah dirilis. Faktanya, Apple sudah memulai produksi iPhone 15 yang diperkirakan peluncurannya pada 2023. Maka, Apple belum mengumumkan peluncuran iPhone 16 Pro Max seperti di video. (TikTok)

Penjelasan:
Berdasarkan penelusuran ANTARA, unggahan yang menyatakan iPhone 16 Pro Max telah dirilis merupakan hoaks.

Faktanya, tidak berselang lama dari perilisan iPhone 14 pada September 2022, seri berikutnya yaitu iPhone 15 dikabarkan sudah masuk tahap produksi.

Manufaktur Foxconn mengadakan uji joba produksi baru, dengan susuan serupa iPhone 14 yaitu reguler, plus, pro, dan pro max.

Rumor yang beredar mengatakan versi Pro Max akan berganti nama menjadi iPhone 15 Ultra. Apple juga diyakini akan mengganti kabel pengisian daya menjadi USB-C, demikian laporan ANTARA.

Selain itu, pada laman resmi Apple juga tidak terdapat informasi tentang perilisan iPhone 16 Pro Max tersebut.

Klaim: Apple telah meluncurkan iPhone 16 Pro Max
Rating: Hoaks

Cek fakta: Hoaks! Foto jual ginjal demi iPhone 14

Cek fakta: Radiasi pada ponsel sebabkan kebutaan?

Baca juga: iOS 16.3 diluncurkan pekan depan dengan sejumlah perbaikanPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2023",1
